area|bedrooms|contractType|currentPhase|floor|isMarketplace|parkingSpots|price|productType|status|subwayShortestDistance|suits|towerHasElevator|lat|lng|streetType|neighborhood|taxRobberyMurder
73|2|exclusive|ready_to_move|5|1|1|675000.0|market|SOLD|941.121|1|1|-23.5324877|-46.5794634|Rua|Tatuape|2.27
78|2|non_exclusive|ready_to_move|2|1|2|1152418.8|market|FOR_SALE|394.823|1|0|-23.571438|-46.6372052|Rua|Aclimacao|0.0
67|3|exclusive|ready_to_move|11|1|2|500000.0|market|FOR_SALE|972.571|1|1|-23.5231637|-46.530113|Rua|Penha|2.27
70|3|exclusive|ready_to_move|15|1|2|620000.0|market|FOR_SALE|896.026|1|0|-23.603997|-46.620972|Rua|Cursino|0.0
210|3|exclusive|ready_to_move|26|1|4|1070000.0|market|FOR_SALE|2402.72|3|1|-23.6111307|-46.7039563|Rua|Morumbi|0.0
80|3|exclusive|ready_to_move|6|1|1|750000.0|market|FOR_SALE|1401.95|1|1|-23.5337758|-46.6907253|Rua|Vila romana|0.0
151|4|exclusive|ready_to_move|5|1|3|1250000.0|market|FOR_SALE|2634.46|3|0|-23.6471218|-46.6668617|Avenida|Jabaquara|0.0
92|3|exclusive|ready_to_move|2|1|1|590000.0|market|FOR_SALE|8021.96|1|1|-23.5909471|-46.805219|Avenida|Raposo tavares|2.27
72|3|exclusive|ready_to_move|4|1|1|535000.0|market|FOR_SALE|994.71|1|1|-23.645702|-46.6507282|Rua|Jabaquara|0.0
63|3|exclusive|ready_to_move|14|1|1|430000.0|market|FOR_SALE|1675.08|1|1|-23.6325504|-46.6251671|Rua|Cursino|0.0
70|1|exclusive|ready_to_move|0|1|1|630000.0|market|FOR_SALE|443.993|1|1|-23.6290072|-46.6433362|Rua|Saude|2.27
57|2|exclusive|ready_to_move|12|1|1|515000.0|market|FOR_SALE|2342.07|1|1|-23.514608|-46.686747|Rua|Barra funda|0.0
143|3|exclusive|ready_to_move|8|1|3|1450000.0|market|FOR_SALE|4716.97|3|1|-23.5276013|-46.7323695|Rua|Vila leopoldina|0.0
58|3|exclusive|ready_to_move|7|1|1|350000.0|market|FOR_SALE|4833.73|1|1|-23.6038486|-46.4686547|Avenida|Sao mateus|4.55
208|3|exclusive|ready_to_move|1|1|3|1285000.0|market|FOR_SALE|2642.78|3|1|-23.6119793|-46.707928|Rua|Morumbi|0.0
42|1|exclusive|ready_to_move|1|1|1|700000.0|market|FOR_SALE|665.966|1|0|-23.572405|-46.6526409|Rua|Paraiso|0.0
51|2|exclusive|ready_to_move|15|1|1|375000.0|market|FOR_SALE|1854.45|0|1|-23.624675|-46.7396515|Rua|Vila andrade|0.0
62|2|exclusive|ready_to_move|6|1|1|380000.0|market|FOR_SALE|2185.92|1|1|-23.48221|-46.635443|Rua|Mandaqui|0.0
132|3|exclusive|ready_to_move|2|1|5|1850000.0|market|FOR_SALE|603.114|1|0|-23.6187853|-46.6333175|Rua|Saude|2.27
80|2|exclusive|ready_to_move|2|1|2|800000.0|market|FOR_SALE|1509.32|1|0|-23.5330728|-46.6937639|Rua|Vila romana|0.0
82|2|exclusive|ready_to_move|8|1|2|600000.0|market|FOR_SALE|3913.47|1|0|-23.5025491|-46.696074|Rua|Freguesia do o|2.27
173|3|exclusive|ready_to_move|15|1|3|1800000.0|market|FOR_SALE|2690.12|1|1|-23.6472847|-46.667403|Avenida|Jabaquara|0.0
145|3|exclusive|ready_to_move|16|1|3|1550000.0|market|FOR_SALE|2737.18|2|1|-23.6162432|-46.7405095|Rua|Vila andrade|0.0
96|3|non_exclusive|ready_to_move|2|1|1|700000.0|market|FOR_SALE|1406.42|1|0|-23.4909542|-46.630816|Rua|Santana|0.0
75|1|non_exclusive|ready_to_move|14|1|1|680000.0|market|FOR_SALE|1368.95|1|0|-23.6297709|-46.7389473|Rua|Vila andrade|0.0
65|2|exclusive|ready_to_move|14|1|1|460000.0|market|FOR_SALE|2119.97|1|1|-23.5277579|-46.6025905|Rua|Belem|0.0
77|2|exclusive|ready_to_move|13|1|2|850000.0|market|FOR_SALE|596.704|1|0|-23.622119|-46.686306|Rua|Brooklin|0.0
68|2|exclusive|ready_to_move|8|1|2|390000.0|market|FOR_SALE|2355.23|1|1|-23.6240465|-46.7261919|Rua|Vila andrade|0.0
100|3|non_exclusive|ready_to_move|13|1|2|1200000.0|market|FOR_SALE|2598.41|1|1|-23.5402342|-46.7154596|Rua|Alto de pinheiros|2.27
69|3|exclusive|ready_to_move|2|1|1|550000.0|market|FOR_SALE|4342.69|1|1|-23.501079|-46.7002475|Rua|Freguesia do o|2.27
52|2|exclusive|ready_to_move|14|1|1|350000.0|market|FOR_SALE|2404.38|0|1|-23.4657025|-46.585427|Avenida|Jacana|0.0
147|3|exclusive|ready_to_move|2|1|2|700000.0|market|FOR_SALE|1692.06|3|1|-23.6004908|-46.7301036|Rua|Vila sonia|4.55
54|2|exclusive|ready_to_move|11|1|1|323000.0|market|FOR_SALE|2174.27|1|0|-23.512497|-46.533944|Rua|Cangaiba|0.0
57|2|exclusive|ready_to_move|3|1|1|395000.0|market|FOR_SALE|1492.35|1|1|-23.63982745|-46.62749908|Avenida|Jabaquara|0.0
96|2|exclusive|ready_to_move|9|1|1|695000.0|market|FOR_SALE|569.141|0|1|-23.56399|-46.64569|Rua|Bela vista|0.0
49|1|exclusive|ready_to_move|3|1|1|600000.0|market|FOR_SALE|587.534|0|1|-23.6221638|-46.6776641|Rua|Campo belo|0.0
162|4|exclusive|ready_to_move|4|1|3|2660000.0|market|FOR_SALE|506.222|1|1|-23.6158184|-46.6858219|Rua|Brooklin|0.0
65|2|exclusive|ready_to_move|7|1|1|450000.0|market|FOR_SALE|4894.25|1|1|-23.4988253|-46.7052165|Rua|Freguesia do o|2.27
67|3|non_exclusive|ready_to_move|6|1|1|620000.0|market|FOR_SALE|517.749|1|0|-23.6139637|-46.6802558|Avenida|Brooklin|0.0
83|3|exclusive|ready_to_move|5|1|2|640000.0|market|FOR_SALE|599.775|1|1|-23.48124|-46.60887|Rua|Tucuruvi|0.0
79|3|exclusive|ready_to_move|7|1|2|599000.0|market|FOR_SALE|616.307|1|0|-23.6154944|-46.6342287|Rua|Saude|2.27
70|3|non_exclusive|ready_to_move|5|1|1|550000.0|market|FOR_SALE|6828.67|1|1|-23.520362|-46.7515688|Avenida|Jaguara|0.0
69|2|non_exclusive|ready_to_move|1|1|1|585000.0|market|FOR_SALE|680.676|1|1|-23.6116052|-46.6312804|Avenida|Saude|2.27
58|2|non_exclusive|ready_to_move|10|1|2|620000.0|market|FOR_SALE|984.707|1|0|-23.52468|-46.65533|Rua|Bom retiro|0.0
73|3|exclusive|ready_to_move|11|1|2|780000.0|market|FOR_SALE|2284.25|1|1|-23.5759528|-46.6154498|Rua|Ipiranga|0.0
167|3|exclusive|ready_to_move|9|1|2|580000.0|market|FOR_SALE|4180.9|1|0|-23.5559136|-46.7479013|Avenida|Jaguare|0.0
68|2|exclusive|ready_to_move|8|1|2|430000.0|market|FOR_SALE|1698.63|1|1|-23.6253666|-46.7427466|Rua|Vila andrade|0.0
171|2|exclusive|ready_to_move|18|1|3|3200000.0|market|FOR_SALE|452.656|1|1|-23.5577638|-46.6753561|Rua|Pinheiros|0.0
66|2|exclusive|ready_to_move|10|1|1|1100000.0|market|FOR_SALE|1593.52|2|0|-23.5938006|-46.673684|Rua|Vila olimpia|0.0
87|3|exclusive|ready_to_move|1|1|1|636000.0|market|FOR_SALE|1641.7|1|1|-23.5568768|-46.5957|Rua|Mooca|0.0
45|2|exclusive|ready_to_move|7|1|1|400000.0|market|FOR_SALE|3928.93|0|1|-23.5675972|-46.5134726|Rua|Aricanduva|0.0
97|3|exclusive|ready_to_move|1|1|2|692000.0|market|FOR_SALE|2296.86|1|0|-23.5054476|-46.6702451|Avenida|Limao|0.0
74|3|exclusive|ready_to_move|11|1|2|410000.0|market|FOR_SALE|6505.51|1|1|-23.4779101|-46.7038598|Avenida|Freguesia do o|2.27
74|3|exclusive|ready_to_move|9|1|2|650000.0|market|FOR_SALE|1027.21|1|0|-23.6059012|-46.6292207|Rua|Saude|2.27
138|4|exclusive|ready_to_move|14|1|2|500000.0|market|FOR_SALE|870.704|1|1|-23.5396942|-46.531586|Rua|Vila matilde|0.0
112|2|exclusive|ready_to_move|7|1|2|425000.0|market|FOR_SALE|2464.64|1|1|-23.6230037|-46.7261873|Rua|Vila andrade|0.0
60|2|exclusive|ready_to_move|3|1|1|425000.0|market|SOLD|845.733|1|0|-23.60971|-46.613666|Rua|Cursino|0.0
59|2|exclusive|ready_to_move|13|1|1|430000.0|market|FOR_SALE|2282.0|1|1|-23.6219499|-46.6032066|Rua|Sacoma|2.27
67|2|exclusive|ready_to_move|12|1|2|585000.0|market|FOR_SALE|515.726|1|1|-23.5425436|-46.5717738|Rua|Tatuape|2.27
37|1|exclusive|ready_to_move|17|1|1|440000.0|market|FOR_SALE|1718.72|0|0|-23.6340031|-46.7138214|Rua|Santo amaro|0.0
63|3|exclusive|ready_to_move|7|1|1|468000.0|market|FOR_SALE|2652.42|0|1|-23.646142|-46.6670451|Rua|Jabaquara|0.0
70|1|non_exclusive|ready_to_move|7|1|1|600000.0|market|FOR_SALE|1873.93|1|0|-23.556947|-46.572528|Rua|Agua rasa|2.27
80|1|exclusive|ready_to_move|10|1|2|750000.0|market|FOR_SALE|1429.75|1|1|-23.6344377|-46.7246573|Rua|Vila andrade|0.0
53|2|non_exclusive|ready_to_move|4|1|1|320000.0|market|FOR_SALE|724.868|1|0|-23.5321563|-46.5493145|Rua|Penha|2.27
62|2|exclusive|ready_to_move|4|1|2|700000.0|market|FOR_SALE|939.436|1|1|-23.540555|-46.684183|Rua|Sumare|0.0
60|3|exclusive|ready_to_move|6|1|1|460000.0|market|FOR_SALE|586.923|1|1|-23.544698|-46.6021147|Rua|Belem|0.0
125|3|non_exclusive|ready_to_move|11|1|2|1250000.0|market|FOR_SALE|1933.43|3|0|-23.5508506|-46.5434731|Avenida|Carrao|2.27
136|3|exclusive|ready_to_move|7|1|2|1100000.0|market|FOR_SALE|394.071|1|1|-23.6010373|-46.6528882|Rua|Vila clementino|0.0
77|3|exclusive|ready_to_move|9|1|2|550000.0|market|FOR_SALE|2302.28|1|1|-23.5751288|-46.6038081|Rua|Ipiranga|0.0
87|3|exclusive|ready_to_move|5|1|2|425000.0|market|FOR_SALE|3073.29|1|0|-23.5623007|-46.5377985|Rua|Vila formosa|0.0
160|3|non_exclusive|ready_to_move|6|1|3|1200000.0|market|FOR_SALE|2112.1|3|0|-23.53278|-46.705321|Rua|Vila romana|0.0
73|2|non_exclusive|ready_to_move|15|1|2|555000.0|market|FOR_SALE|592.685|1|1|-23.5547254|-46.6239126|Rua|Cambuci|0.0
78|2|non_exclusive|ready_to_move|10|1|2|640000.0|market|FOR_SALE|2831.83|1|0|-23.6512146|-46.6683275|Rua|Jabaquara|0.0
63|2|exclusive|ready_to_move|10|1|1|435000.0|market|FOR_SALE|1899.23|1|1|-23.4920977|-46.6394991|Rua|Santana|0.0
67|3|exclusive|ready_to_move|2|1|1|450000.0|market|FOR_SALE|4963.38|1|0|-23.5475432|-46.7490194|Praça|Jaguare|0.0
160|4|exclusive|ready_to_move|5|1|3|917000.0|market|FOR_SALE|1319.61|1|0|-23.6139435|-46.6104914|Avenida|Cursino|0.0
59|2|exclusive|ready_to_move|5|1|1|540000.0|market|FOR_SALE|890.044|1|0|-23.5330534|-46.5796674|Rua|Tatuape|2.27
130|3|exclusive|ready_to_move|6|1|3|572000.0|market|FOR_SALE|1610.46|1|1|-23.6277419|-46.7380408|Rua|Vila andrade|0.0
154|3|exclusive|ready_to_move|13|1|3|1290000.0|market|FOR_SALE|1986.11|3|1|-23.532406|-46.70299|Rua|Vila romana|0.0
83|1|exclusive|ready_to_move|2|1|2|740000.0|market|FOR_SALE|1429.75|1|1|-23.6344377|-46.7246573|Rua|Vila andrade|0.0
200|3|exclusive|ready_to_move|11|1|2|1810000.0|market|FOR_SALE|821.666|1|1|-23.6029811|-46.6709918|Avenida|Moema passaros|0.0
73|3|exclusive|ready_to_move|7|1|2|480000.0|market|FOR_SALE|2748.52|1|1|-23.4823578|-46.641747|Rua|Mandaqui|0.0
43|1|exclusive|ready_to_move|4|1|1|380000.0|market|FOR_SALE|737.566|1|0|-23.53491564|-46.58030118|Avenida|Tatuape|2.27
90|3|exclusive|ready_to_move|6|1|1|650000.0|market|FOR_SALE|360.913|1|1|-23.6556413|-46.7173927|Avenida|Santo amaro|0.0
56|2|exclusive|ready_to_move|15|1|2|470000.0|market|FOR_SALE|374.395|1|0|-23.543902|-46.5865598|Avenida|Belem|0.0
231|4|exclusive|ready_to_move|12|1|4|2250000.0|market|FOR_SALE|1614.51|4|1|-23.4869138|-46.6317698|Rua|Santana|0.0
189|3|exclusive|ready_to_move|16|1|3|1100000.0|market|FOR_SALE|2243.8|3|1|-23.5658605|-46.5915769|Rua|Mooca|0.0
83|3|exclusive|ready_to_move|11|1|2|870000.0|market|FOR_SALE|1301.17|1|1|-23.534114|-46.6765257|Rua|Perdizes|0.0
73|2|exclusive|ready_to_move|2|1|2|990000.0|market|FOR_SALE|492.201|1|1|-23.593274|-46.6509645|Rua|Vila clementino|0.0
120|4|non_exclusive|ready_to_move|7|1|2|750000.0|market|FOR_SALE|2673.33|1|0|-23.6165887|-46.7420321|Rua|Vila andrade|0.0
151|2|exclusive|ready_to_move|8|1|4|2200000.0|market|FOR_SALE|976.765|2|1|-23.5578989|-46.6874195|Rua|Vila madalena|0.0
69|2|exclusive|ready_to_move|10|1|2|748000.0|market|FOR_SALE|1336.48|1|1|-23.5790789|-46.6255456|Avenida|Chacara klabin|0.0
96|2|exclusive|ready_to_move|2|1|1|638000.0|market|FOR_SALE|1832.32|1|1|-23.5097784|-46.6638487|Avenida|Casa verde|0.0
190|4|exclusive|ready_to_move|4|1|3|890000.0|market|FOR_SALE|2984.7|3|1|-23.614346|-46.738637|Rua|Vila sonia|4.55
87|2|non_exclusive|ready_to_move|7|1|2|720000.0|market|FOR_SALE|1672.25|2|0|-23.6264833|-46.7394993|Rua|Vila andrade|0.0
65|2|exclusive|ready_to_move|1|1|2|420000.0|market|FOR_SALE|4523.66|1|1|-23.5818381|-46.7679704|Rua|Rio pequeno|2.27
66|1|exclusive|ready_to_move|8|1|2|1150000.0|market|FOR_SALE|963.272|1|0|-23.581855|-46.6480656|Rua|Vila mariana|0.0
72|1|exclusive|ready_to_move|9|1|1|650000.0|market|FOR_SALE|465.973|1|0|-23.6388019|-46.6386876|Rua|Jabaquara|0.0
142|2|exclusive|ready_to_move|13|1|3|1895000.0|market|FOR_SALE|776.831|2|0|-23.6038957|-46.6724108|Rua|Moema passaros|0.0
65|3|exclusive|ready_to_move|11|1|1|450000.0|market|FOR_SALE|1283.99|1|1|-23.5594319|-46.6154846|Rua|Cambuci|0.0
95|3|exclusive|ready_to_move|10|1|2|850000.0|market|FOR_SALE|1713.72|1|1|-23.4936097|-46.6384569|Rua|Santana|0.0
117|3|exclusive|ready_to_move|6|1|2|895000.0|market|FOR_SALE|1716.45|1|1|-23.6168595|-46.602943|Rua|Sacoma|2.27
130|4|non_exclusive|ready_to_move|8|1|3|1660000.0|market|FOR_SALE|420.406|1|1|-23.5500717|-46.6899012|Rua|Vila madalena|0.0
114|3|exclusive|ready_to_move|16|1|2|1275000.0|market|FOR_SALE|452.8|1|0|-23.6013646|-46.642613|Avenida|Vila clementino|0.0
132|3|non_exclusive|ready_to_move|4|1|3|1490000.0|market|FOR_SALE|461.692|1|0|-23.548057|-46.6950018|Rua|Vila madalena|0.0
153|2|exclusive|ready_to_move|15|1|3|1850000.0|market|FOR_SALE|1373.91|2|1|-23.5340538|-46.691739|Rua|Vila romana|0.0
140|3|exclusive|ready_to_move|13|1|3|800000.0|market|FOR_SALE|2378.16|3|1|-23.62029|-46.7377585|Rua|Vila andrade|0.0
54|2|non_exclusive|ready_to_move|10|1|1|360000.0|market|FOR_SALE|8408.58|0|0|-23.5006484|-46.7565905|Rua|Jaguara|0.0
48|2|non_exclusive|ready_to_move|13|1|1|350000.0|market|FOR_SALE|1117.87|0|0|-23.633358|-46.7379012|Rua|Vila andrade|0.0
79|3|exclusive|ready_to_move|3|1|2|900000.0|market|FOR_SALE|1554.37|1|1|-23.5675831|-46.6247443|Rua|Aclimacao|0.0
69|2|non_exclusive|ready_to_move|8|1|1|471000.0|market|FOR_SALE|2913.19|1|0|-23.6593719|-46.6659119|Avenida|Cidade ademar|0.0
110|3|exclusive|ready_to_move|12|1|1|780000.0|market|FOR_SALE|679.301|1|1|-23.5575527|-46.6517638|Rua|Bela vista|0.0
63|2|exclusive|ready_to_move|5|1|1|450000.0|market|FOR_SALE|1228.3|1|1|-23.5604313|-46.622947|Rua|Cambuci|0.0
54|2|exclusive|ready_to_move|1|1|1|440000.0|market|FOR_SALE|754.925|1|1|-23.6383589|-46.634668|Rua|Jabaquara|0.0
43|1|exclusive|ready_to_move|13|1|1|700000.0|market|FOR_SALE|760.797|0|1|-23.559813|-46.6795134|Rua|Pinheiros|0.0
87|3|exclusive|ready_to_move|4|1|1|723000.0|market|FOR_SALE|1610.44|1|0|-23.5853615|-46.6030542|Rua|Ipiranga|0.0
66|2|non_exclusive|ready_to_move|2|1|1|445000.0|market|FOR_SALE|2315.3|1|1|-23.6221714|-46.6059151|Rua|Sacoma|2.27
146|3|exclusive|ready_to_move|3|1|2|1250000.0|market|FOR_SALE|3977.21|1|1|-23.5319621|-46.7265794|Rua|Vila leopoldina|0.0
72|3|non_exclusive|ready_to_move|6|1|2|510000.0|market|FOR_SALE|3070.85|1|1|-23.6551933|-46.6123615|Rua|Sacoma|2.27
80|2|exclusive|ready_to_move|12|1|2|520000.0|market|FOR_SALE|2264.2|1|1|-23.5537071|-46.5450401|Avenida|Carrao|2.27
123|1|exclusive|ready_to_move|20|1|1|3100000.0|market|FOR_SALE|1855.64|1|0|-23.597916|-46.6814004|Rua|Vila olimpia|0.0
173|3|non_exclusive|ready_to_move|8|1|4|1878000.0|market|FOR_SALE|331.665|3|0|-23.5942873|-46.6277739|Rua|Chacara klabin|0.0
60|2|non_exclusive|ready_to_move|7|1|1|450000.0|market|FOR_SALE|511.789|1|0|-23.6312749|-46.6390457|Rua|Jabaquara|0.0
72|1|exclusive|ready_to_move|17|1|1|550000.0|market|FOR_SALE|506.562|1|0|-23.5811141|-46.5667364|Avenida|Agua rasa|2.27
139|3|exclusive|ready_to_move|15|1|3|630000.0|market|FOR_SALE|2378.16|3|1|-23.62029|-46.7377585|Rua|Vila andrade|0.0
74|3|exclusive|ready_to_move|5|1|1|450000.0|market|FOR_SALE|5321.84|1|1|-23.6911558|-46.675931|Rua|Campo grande|0.0
75|3|non_exclusive|ready_to_move|8|1|1|1100000.0|market|FOR_SALE|1884.16|1|0|-23.598362|-46.6822966|Rua|Vila olimpia|0.0
74|2|exclusive|ready_to_move|5|1|2|1115000.0|market|FOR_SALE|394.823|1|0|-23.571438|-46.6372052|Rua|Aclimacao|0.0
115|2|exclusive|ready_to_move|4|1|2|580000.0|market|FOR_SALE|3096.68|2|1|-23.6131244|-46.7324103|Rua|Vila sonia|4.55
96|3|non_exclusive|ready_to_move|3|1|2|1290000.0|market|FOR_SALE|1469.69|1|0|-23.5982729|-46.6753486|Rua|Vila olimpia|0.0
70|3|exclusive|ready_to_move|14|1|2|650000.0|market|FOR_SALE|492.174|1|1|-23.603951|-46.6071374|Rua|Ipiranga|0.0
126|3|exclusive|ready_to_move|14|1|2|950000.0|market|FOR_SALE|1242.15|1|1|-23.6579987|-46.6957647|Rua|Campo grande|0.0
110|3|non_exclusive|ready_to_move|10|1|2|759000.0|market|FOR_SALE|941.82|1|1|-23.635519|-46.733329|Rua|Vila andrade|0.0
69|2|exclusive|ready_to_move|6|1|2|550000.0|market|FOR_SALE|341.067|1|0|-23.53796|-46.5782571|Rua|Tatuape|2.27
62|2|exclusive|ready_to_move|3|1|1|520000.0|market|FOR_SALE|2126.74|1|1|-23.6208553|-46.617002|Rua|Cursino|0.0
75|2|non_exclusive|ready_to_move|12|1|2|560000.0|market|FOR_SALE|2922.72|1|0|-23.6585|-46.61545|Rua|Sacoma|2.27
144|4|exclusive|ready_to_move|2|1|3|695000.0|market|FOR_SALE|2141.36|2|1|-23.6247277|-46.732888|Rua|Vila andrade|0.0
74|3|exclusive|ready_to_move|10|1|1|770000.0|market|FOR_SALE|1309.69|0|1|-23.538925|-46.680906|Rua|Perdizes|0.0
69|1|non_exclusive|ready_to_move|18|1|1|1200000.0|market|FOR_SALE|1704.27|0|0|-23.5967354|-46.6771139|Rua|Vila olimpia|0.0
112|3|exclusive|ready_to_move|12|1|2|580000.0|market|FOR_SALE|1760.82|1|1|-23.6271378|-46.7362794|Avenida|Vila andrade|0.0
106|3|exclusive|ready_to_move|10|1|2|975000.0|market|FOR_SALE|369.538|1|1|-23.619238|-46.6782222|Rua|Campo belo|0.0
82|2|exclusive|set_up|1|0|1|1235432.0|new_construction|FOR_SALE|488.004|2|0|-23.5505|-46.69254|Rua|Vila madalena|0.0
64|2|exclusive|ready_to_move|7|1|2|1150000.0|market|FOR_SALE|963.272|1|0|-23.581855|-46.6480656|Rua|Vila mariana|0.0
112|3|exclusive|ready_to_move|15|1|2|1440000.0|market|FOR_SALE|652.079|2|1|-23.6003889|-46.6675286|Rua|Moema passaros|0.0
194|3|exclusive|ready_to_move|3|1|3|2200000.0|market|FOR_SALE|940.42|3|1|-23.6091099|-46.6552448|Alameda|Moema indios|0.0
52|1|exclusive|ready_to_move|1|1|1|530000.0|market|FOR_SALE|343.932|1|1|-23.6041047|-46.6587184|Avenida|Moema indios|0.0
76|3|exclusive|ready_to_move|13|1|1|534000.0|market|FOR_SALE|1445.9|1|1|-23.5627179|-46.6243255|Rua|Liberdade|0.0
105|2|exclusive|ready_to_move|6|1|2|685000.0|market|FOR_SALE|2920.09|1|0|-23.6090875|-46.7087573|Avenida|Morumbi|0.0
63|2|non_exclusive|ready_to_move|21|1|1|520000.0|market|FOR_SALE|560.05|1|1|-23.607068|-46.6109714|Rua|Ipiranga|0.0
117|3|exclusive|ready_to_move|1|1|2|965000.0|market|FOR_SALE|462.238|1|1|-23.6225782|-46.6815944|Rua|Campo belo|0.0
75|3|exclusive|ready_to_move|1|1|1|925000.0|market|FOR_SALE|1701.29|1|1|-23.5928536|-46.674173|Rua|Vila olimpia|0.0
38|1|exclusive|ready_to_move|3|1|1|360000.0|market|FOR_SALE|2282.92|1|0|-23.6073527|-46.70062919|Rua|Morumbi|0.0
56|1|exclusive|ready_to_move|11|1|1|600000.0|market|FOR_SALE|490.095|0|1|-23.5377682|-46.6547377|Avenida|Santa cecilia|0.0
56|2|non_exclusive|ready_to_move|10|1|2|900000.0|market|FOR_SALE|470.149|1|0|-23.5872421|-46.6387936|Rua|Vila mariana|0.0
240|4|exclusive|ready_to_move|13|1|4|3190000.0|market|FOR_SALE|353.798|4|0|-23.6261841|-46.6847574|Rua|Campo belo|0.0
69|2|exclusive|ready_to_move|1|1|2|900000.0|market|SOLD|1163.71|2|1|-23.5409544|-46.680706|Rua|Sumare|0.0
86|3|non_exclusive|ready_to_move|8|1|3|550000.0|market|FOR_SALE|2657.32|2|0|-23.6170691|-46.7400345|Rua|Vila andrade|0.0
344|4|non_exclusive|ready_to_move|13|1|5|3900000.0|market|FOR_SALE|497.304|4|1|-23.60498|-46.6665274|Avenida|Moema passaros|0.0
88|3|non_exclusive|ready_to_move|13|1|2|800000.0|market|FOR_SALE|2459.52|2|1|-23.6197239|-46.7371293|Rua|Vila andrade|0.0
62|3|exclusive|ready_to_move|9|1|1|425000.0|market|FOR_SALE|1675.08|1|0|-23.6325504|-46.6251671|Rua|Cursino|0.0
197|3|exclusive|ready_to_move|11|1|3|1980000.0|market|FOR_SALE|452.933|1|0|-23.60607|-46.668975|Avenida|Moema passaros|0.0
148|4|exclusive|ready_to_move|12|1|3|1100000.0|market|FOR_SALE|2944.15|3|0|-23.6095009|-46.7379694|Rua|Vila sonia|4.55
210|3|exclusive|ready_to_move|4|1|2|1700000.0|market|FOR_SALE|3861.58|1|1|-23.45226|-46.6242|Rua|Tremembe|0.0
110|2|exclusive|ready_to_move|7|1|3|795000.0|market|FOR_SALE|2518.34|1|1|-23.6253913|-46.7199252|Rua|Vila andrade|0.0
73|2|exclusive|ready_to_move|5|1|2|390000.0|market|FOR_SALE|6505.51|1|1|-23.4779101|-46.7038598|Avenida|Freguesia do o|2.27
58|2|exclusive|ready_to_move|9|1|1|500000.0|market|FOR_SALE|2675.93|0|1|-23.4834032|-46.6414585|Avenida|Mandaqui|0.0
69|2|exclusive|ready_to_move|16|1|2|460000.0|market|FOR_SALE|2731.78|1|1|-23.6168441|-46.7380801|Rua|Vila andrade|0.0
116|3|exclusive|ready_to_move|8|1|3|1600000.0|market|FOR_SALE|658.432|3|0|-23.6062283|-46.673844|Avenida|Moema passaros|0.0
51|1|exclusive|ready_to_move|13|1|1|720000.0|market|FOR_SALE|398.27|0|1|-23.59477|-46.624399|Rua|Chacara klabin|0.0
45|1|non_exclusive|ready_to_move|31|1|1|699000.0|market|FOR_SALE|1960.41|0|1|-23.63280256|-46.71580965|Rua|Santo amaro|0.0
50|2|exclusive|ready_to_move|5|1|1|350000.0|market|FOR_SALE|4288.86|0|0|-23.5868686|-46.7659398|Rua|Raposo tavares|2.27
78|2|exclusive|ready_to_move|33|1|1|730000.0|market|FOR_SALE|750.281|0|1|-23.58750497|-46.62568953|Rua|Chacara klabin|0.0
100|3|exclusive|ready_to_move|3|1|1|535000.0|market|FOR_SALE|2531.58|1|1|-23.6569006|-46.6803051|Avenida|Campo grande|0.0
59|2|exclusive|ready_to_move|12|1|1|420000.0|market|FOR_SALE|2132.51|1|0|-23.5076943|-46.6609157|Rua|Casa verde|0.0
85|3|exclusive|ready_to_move|1|1|2|955000.0|market|FOR_SALE|609.272|1|0|-23.6054648|-46.6359058|Rua|Saude|2.27
90|2|exclusive|ready_to_move|5|1|2|1400000.0|market|FOR_SALE|1040.2|1|1|-23.5525921|-46.6985032|Rua|Vila madalena|0.0
182|2|non_exclusive|ready_to_move|13|1|2|2650000.0|market|FOR_SALE|710.047|2|0|-23.6135417|-46.663087|Avenida|Moema indios|0.0
67|2|exclusive|ready_to_move|3|1|2|320000.0|market|SOLD|3228.66|0|1|-23.573751|-46.7523764|Avenida|Rio pequeno|2.27
213|4|exclusive|ready_to_move|6|1|3|1400000.0|market|FOR_SALE|2794.07|4|1|-23.62238302|-46.72001618|Rua|Vila andrade|0.0
182|3|exclusive|ready_to_move|2|1|2|1920000.0|market|FOR_SALE|731.276|1|0|-23.60053|-46.6684884|Avenida|Moema passaros|0.0
114|3|exclusive|ready_to_move|9|1|2|1180000.0|market|FOR_SALE|608.68|1|1|-23.560738|-46.6833819|Rua|Pinheiros|0.0
65|2|non_exclusive|ready_to_move|6|1|1|629000.0|market|FOR_SALE|1903.46|1|1|-23.5119694|-46.6565787|Rua|Casa verde|0.0
90|2|non_exclusive|ready_to_move|4|1|1|660000.0|market|FOR_SALE|264.831|0|0|-23.6091793|-46.639934|Rua|Saude|2.27
117|2|exclusive|ready_to_move|16|1|2|1590000.0|market|FOR_SALE|559.1|1|0|-23.5650924|-46.6435065|Rua|Bela vista|0.0
70|2|exclusive|ready_to_move|3|1|1|380000.0|market|FOR_SALE|1835.75|1|1|-23.4973911|-46.6418753|Avenida|Santana|0.0
124|3|exclusive|ready_to_move|4|1|1|1120000.0|market|FOR_SALE|584.382|0|0|-23.5441999|-46.6547128|Avenida|Higienopolis|0.0
64|3|exclusive|ready_to_move|4|1|2|545000.0|market|FOR_SALE|812.802|1|1|-23.5486261|-46.5952324|Rua|Mooca|0.0
